time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2020/02/28/11:03:48.840902,22441,0,0,,0,0,30.6744520859,-96.3725991729,86.2594410709,"(0.0, 0.6053217053413391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:48.860854,22442,0,0,,0,0,30.6744520876,-96.372599177,86.2570467538,"(0.0, 0.6062139868736267, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:48.880877,22443,0,0,,0,0,30.6744520898,-96.3725991812,86.2546354753,"(0.0, 0.6071115732192993, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:48.900853,22444,0,0,,0,0,30.6744520919,-96.3725991854,86.2522186598,"(0.0, 0.6080145835876465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:48.920837,22445,0,0,,0,0,30.6744520939,-96.3725991895,86.2497979987,"(0.0, 0.6089229583740234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:48.940932,22446,0,0,,0,0,30.6744520963,-96.3725991936,86.2473726962,"(0.0, 0.6098368167877197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:48.960864,22447,0,0,,0,0,30.6744520983,-96.3725991981,86.2449198058,"(0.0, 0.6107562184333801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:48.980814,22448,0,0,,0,0,30.6744521518,-96.3725990537,86.2774401329,"(0.0, 0.6006753444671631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.000887,22449,0,0,,0,0,30.6744521546,-96.3725990565,86.275123269,"(0.0, 0.6015191674232483, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.020866,22450,0,0,,0,0,30.6744521566,-96.3725990596,86.2727727338,"(0.0, 0.6023679375648499, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.040814,22451,0,0,,0,0,30.674452159,-96.3725990628,86.2704244793,"(0.0, 0.6032218337059021, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.060819,22452,0,0,,0,0,30.6744521612,-96.3725990659,86.2680851684,"(0.0, 0.6040806770324707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.080777,22453,0,0,,0,0,30.6744521638,-96.3725990691,86.2657270037,"(0.0, 0.6049445271492004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.100812,22454,0,0,,0,0,30.6744521657,-96.3725990723,86.2633787017,"(0.0, 0.6058135032653809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.120894,22455,0,0,,0,0,30.6744521684,-96.3725990754,86.2610043262,"(0.0, 0.606687605381012, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.140882,22456,0,0,,0,0,30.6744521711,-96.3725990786,86.2586421125,"(0.0, 0.6075667142868042, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.160778,22457,0,0,,0,0,30.6744521733,-96.3725990818,86.2562476624,"(0.0, 0.6084510684013367, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.180878,22458,0,0,,0,0,30.674452176,-96.372599085,86.2538678675,"(0.0, 0.6093405485153198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.200803,22459,0,0,,0,0,30.6744521944,-96.3725989653,86.266622866,"(0.0, 0.6025782823562622, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.220791,22460,0,0,,0,0,30.6744521967,-96.3725989676,86.2642485093,"(0.0, 0.603436291217804, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.240923,22461,0,0,,0,0,30.6744521993,-96.3725989697,86.2618752859,"(0.0, 0.6042992472648621, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.260739,22462,0,0,,0,0,30.6744522015,-96.3725989721,86.2594937184,"(0.0, 0.6051673293113708, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.280722,22463,0,0,,0,0,30.6744522041,-96.3725989743,86.2571094064,"(0.0, 0.6060405373573303, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.300706,22464,0,0,,0,0,30.6744522067,-96.3725989765,86.2547313584,"(0.0, 0.6069186329841614, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.320827,22465,0,0,,0,0,30.6744522093,-96.3725989787,86.2523319317,"(0.0, 0.6078019738197327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.340729,22466,0,0,,0,0,30.6744522119,-96.3725989809,86.2499429252,"(0.0, 0.6086904406547546, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.360749,22467,0,0,,0,0,30.6744522141,-96.3725989832,86.247554121,"(0.0, 0.6095840930938721, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.380702,22468,0,0,,0,0,30.6744522169,-96.3725989855,86.2450209393,"(0.0, 0.6102577447891235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.400695,22469,0,0,,0,0,30.6744522187,-96.3725988892,86.2701905179,"(0.0, 0.6031369566917419, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.420715,22470,0,0,,0,0,30.6744522209,-96.3725988908,86.2678405773,"(0.0, 0.6039968729019165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.440771,22471,0,0,,0,0,30.6744522234,-96.3725988923,86.2654785428,"(0.0, 0.6048617959022522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.460767,22472,0,0,,0,0,30.6744522258,-96.3725988939,86.2631094474,"(0.0, 0.605731725692749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.480696,22473,0,0,,0,0,30.6744522283,-96.3725988955,86.2607316236,"(0.0, 0.606606662273407, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.500651,22474,0,0,,0,0,30.6744522308,-96.3725988971,86.2583547093,"(0.0, 0.6074867248535156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.520635,22475,0,0,,0,0,30.674452233,-96.3725988987,86.2559871167,"(0.0, 0.6083718538284302, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.540638,22476,0,0,,0,0,30.6744522357,-96.3725989003,86.2535953213,"(0.0, 0.6092620491981506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.560696,22477,0,0,,0,0,30.6744522383,-96.372598902,86.2512077386,"(0.0, 0.6101574301719666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.580638,22478,0,0,,0,0,30.67445231,-96.3725990288,86.2734434862,"(0.0, 0.6108323335647583, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.600652,22479,0,0,,0,0,30.6744523131,-96.3725990327,86.2712570404,"(0.0, 0.6034572124481201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.620603,22480,0,0,,0,0,30.6744523154,-96.3725990357,86.268894365,"(0.0, 0.6043156981468201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.640692,22481,0,0,,0,0,30.6744523181,-96.3725990386,86.2665870819,"(0.0, 0.6051791906356812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.660671,22482,0,0,,0,0,30.6744523215,-96.3725990421,86.2642120792,"(0.0, 0.6060476899147034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.680700,22483,0,0,,0,0,30.6744523247,-96.3725990449,86.2619091551,"(0.0, 0.6069211959838867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.700613,22484,0,0,,0,0,30.6744523274,-96.3725990485,86.2595089762,"(0.0, 0.6077995896339417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.720606,22485,0,0,,0,0,30.6744523307,-96.3725990518,86.2571490528,"(0.0, 0.6086830496788025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.740552,22486,0,0,,0,0,30.6744523335,-96.3725990549,86.2547691836,"(0.0, 0.6095715761184692, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.760646,22487,0,0,,0,0,30.6744523366,-96.3725990582,86.2523939268,"(0.0, 0.6104652285575867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.780520,22488,0,0,,0,0,30.6744523398,-96.3725990614,86.2498871366,"(0.0, 0.6111388206481934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.800511,22489,0,0,,0,0,30.6744523952,-96.3725990284,86.2628544483,"(0.0, 0.6046066284179688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.820557,22490,0,0,,0,0,30.6744523981,-96.3725990319,86.2604708275,"(0.0, 0.6054742336273193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.840534,22491,0,0,,0,0,30.6744524013,-96.3725990351,86.2580799856,"(0.0, 0.6063467860221863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.860526,22492,0,0,,0,0,30.6744524045,-96.3725990381,86.2556857915,"(0.0, 0.6072243452072144, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.880607,22493,0,0,,0,0,30.6744524078,-96.3725990413,86.2532860497,"(0.0, 0.6081070303916931, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.900635,22494,0,0,,0,0,30.6744524108,-96.372599044,86.250902474,"(0.0, 0.6089946031570435, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.920616,22495,0,0,,0,0,30.6744524143,-96.3725990472,86.2484901925,"(0.0, 0.6098873019218445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.940548,22496,0,0,,0,0,30.674452418,-96.37259905,86.2460948747,"(0.0, 0.6107851266860962, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.960529,22497,0,0,,0,0,30.6744524207,-96.3725990531,86.2436642069,"(0.0, 0.611687958240509, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:49.980487,22498,0,0,,0,0,30.6744524249,-96.372599056,86.2411466195,"(0.0, 0.6123685240745544, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.000583,22499,0,0,,0,0,30.6744522858,-96.3725989529,86.2670489122,"(0.0, 0.6043387651443481, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.020557,22500,0,0,,0,0,30.6744522883,-96.3725989553,86.264736505,"(0.0, 0.6051968932151794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.040541,22501,0,0,,0,0,30.67445229,-96.3725989572,86.2624780292,"(0.0, 0.6060599088668823, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.061516,22502,0,0,,0,0,30.6744522919,-96.3725989594,86.2600883717,"(0.0, 0.6069278120994568, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.080484,22503,0,0,,0,0,30.6744522941,-96.3725989619,86.2576218618,"(0.0, 0.6078006625175476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.101630,22504,0,0,,0,0,30.6744522956,-96.3725989646,86.2552070874,"(0.0, 0.60867840051651, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.121567,22505,0,0,,0,0,30.6744522974,-96.372598967,86.2528088842,"(0.0, 0.6095611453056335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.141447,22506,0,0,,0,0,30.6744522994,-96.3725989696,86.2504042929,"(0.0, 0.6104488968849182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.160446,22507,0,0,,0,0,30.6744523012,-96.3725989722,86.2480063019,"(0.0, 0.6113415956497192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.180506,22508,0,0,,0,0,30.6744523035,-96.3725989745,86.2455891233,"(0.0, 0.6122393608093262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.201497,22509,0,0,,0,0,30.6744521724,-96.3725988773,86.2773725493,"(0.0, 0.6038469672203064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.221505,22510,0,0,,0,0,30.6744521728,-96.3725988791,86.2750746539,"(0.0, 0.6046933531761169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.241405,22511,0,0,,0,0,30.6744521736,-96.3725988808,86.2727626362,"(0.0, 0.6055445075035095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.261419,22512,0,0,,0,0,30.6744521745,-96.3725988826,86.2704375948,"(0.0, 0.6064004302024841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.281406,22513,0,0,,0,0,30.6744521756,-96.3725988843,86.2681024849,"(0.0, 0.6072611808776855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.301424,22514,0,0,,0,0,30.6744521767,-96.3725988862,86.2657677965,"(0.0, 0.6081267595291138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.321389,22515,0,0,,0,0,30.6744521774,-96.3725988879,86.2634189429,"(0.0, 0.6089972257614136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.341316,22516,0,0,,0,0,30.6744521782,-96.3725988898,86.261080165,"(0.0, 0.609872579574585, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.361435,22517,0,0,,0,0,30.6744521791,-96.3725988913,86.2588165154,"(0.0, 0.6107528209686279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.381418,22518,0,0,,0,0,30.6744521799,-96.3725988937,86.2562509801,"(0.0, 0.611416220664978, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.401463,22519,0,0,,0,0,30.6744521262,-96.3725987309,86.2858523725,"(0.0, 0.6044101119041443, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.421369,22520,0,0,,0,0,30.6744521266,-96.3725987317,86.2835439166,"(0.0, 0.6052584648132324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.441301,22521,0,0,,0,0,30.6744521268,-96.3725987324,86.2812462861,"(0.0, 0.6061116456985474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.461425,22522,0,0,,0,0,30.6744521271,-96.3725987333,86.2789523641,"(0.0, 0.6069695353507996, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.481351,22523,0,0,,0,0,30.6744521271,-96.3725987345,86.2766882508,"(0.0, 0.6078323125839233, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.501334,22524,0,0,,0,0,30.6744521272,-96.3725987345,86.2743372195,"(0.0, 0.6086998581886292, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.521343,22525,0,0,,0,0,30.6744521272,-96.3725987354,86.2720352231,"(0.0, 0.6095723509788513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.541384,22526,0,0,,0,0,30.6744521282,-96.372598736,86.2697419304,"(0.0, 0.6104495525360107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.561258,22527,0,0,,0,0,30.6744521276,-96.372598737,86.2673865338,"(0.0, 0.6113317608833313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.581290,22528,0,0,,0,0,30.6744521282,-96.3725987378,86.2650444882,"(0.0, 0.6122188568115234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.601331,22529,0,0,,0,0,30.6744521763,-96.3725986542,86.2996718942,"(0.0, 0.6027510166168213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.621212,22530,0,0,,0,0,30.6744521771,-96.3725986541,86.2974521296,"(0.0, 0.6035739779472351, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.641217,22531,0,0,,0,0,30.6744521773,-96.3725986549,86.2951728119,"(0.0, 0.6044015288352966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.661310,22532,0,0,,0,0,30.6744521775,-96.3725986551,86.2929410236,"(0.0, 0.6052337884902954, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.681264,22533,0,0,,0,0,30.6744521785,-96.3725986557,86.2906573045,"(0.0, 0.6060704588890076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.701303,22534,0,0,,0,0,30.674452179,-96.3725986562,86.2883879352,"(0.0, 0.6069116592407227, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.721269,22535,0,0,,0,0,30.6744521796,-96.3725986563,86.28611922,"(0.0, 0.6077576279640198, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.741253,22536,0,0,,0,0,30.6744521806,-96.3725986571,86.2838504747,"(0.0, 0.6086083054542542, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.761158,22537,0,0,,0,0,30.6744521808,-96.372598658,86.2815742458,"(0.0, 0.609463632106781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.781194,22538,0,0,,0,0,30.6744521811,-96.3725986584,86.2793433141,"(0.0, 0.6103239059448242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.801133,22539,0,0,,0,0,30.6744522213,-96.3725986828,86.3091947976,"(0.0, 0.6038903594017029, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.821123,22540,0,0,,0,0,30.674452223,-96.3725986833,86.3069350423,"(0.0, 0.6047235131263733, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.841168,22541,0,0,,0,0,30.6744522232,-96.3725986843,86.3047152691,"(0.0, 0.6055611371994019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.861202,22542,0,0,,0,0,30.6744522245,-96.3725986855,86.3024926781,"(0.0, 0.6064034700393677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.881208,22543,0,0,,0,0,30.6744522258,-96.3725986865,86.3003078122,"(0.0, 0.6072506904602051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.901210,22544,0,0,,0,0,30.674452226,-96.3725986875,86.2980804684,"(0.0, 0.6081021428108215, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.921097,22545,0,0,,0,0,30.6744522271,-96.3725986886,86.2958639278,"(0.0, 0.6089586019515991, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.941283,22546,0,0,,0,0,30.6744522286,-96.3725986897,86.2936592083,"(0.0, 0.609819769859314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.961111,22547,0,0,,0,0,30.6744522292,-96.3725986906,86.2914117646,"(0.0, 0.6106857061386108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:50.981262,22548,0,0,,0,0,30.6744522076,-96.3725987963,86.3217251424,"(0.0, 0.6113383173942566, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.001105,22549,0,0,,0,0,30.6744522075,-96.3725987982,86.3197723479,"(0.0, 0.6040700078010559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.021104,22550,0,0,,0,0,30.6744522083,-96.372598801,86.3175716131,"(0.0, 0.6049007177352905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.041303,22551,0,0,,0,0,30.6744522087,-96.3725988032,86.3154292366,"(0.0, 0.6057359576225281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.061128,22552,0,0,,0,0,30.6744522099,-96.3725988058,86.3133065358,"(0.0, 0.6065758466720581, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.081121,22553,0,0,,0,0,30.67445221,-96.3725988086,86.3111332832,"(0.0, 0.6074203848838806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.101243,22554,0,0,,0,0,30.674452211,-96.3725988111,86.3089713358,"(0.0, 0.6082696914672852, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.121078,22555,0,0,,0,0,30.6744522118,-96.3725988133,86.3068942173,"(0.0, 0.6091234087944031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.141144,22556,0,0,,0,0,30.6744522123,-96.372598816,86.3046152753,"(0.0, 0.6099820137023926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.161021,22557,0,0,,0,0,30.6744522129,-96.3725988186,86.3024442852,"(0.0, 0.6108453273773193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.181133,22558,0,0,,0,0,30.6744522139,-96.3725988213,86.3002609076,"(0.0, 0.6117133498191833, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.201173,22559,0,0,,0,0,30.6744521678,-96.372598728,86.3289457394,"(0.0, 0.6052046418190002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.221028,22560,0,0,,0,0,30.6744521677,-96.3725987299,86.3268765817,"(0.0, 0.606044352054596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.241012,22561,0,0,,0,0,30.674452169,-96.3725987314,86.3247744087,"(0.0, 0.6068887114524841, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.261056,22562,0,0,,0,0,30.6744521692,-96.3725987335,86.3226308243,"(0.0, 0.6077377796173096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.281060,22563,0,0,,0,0,30.6744521698,-96.372598735,86.3205552715,"(0.0, 0.6085914969444275, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.301280,22564,0,0,,0,0,30.6744521696,-96.3725987372,86.318402436,"(0.0, 0.6094499230384827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.320990,22565,0,0,,0,0,30.6744521707,-96.3725987389,86.3162926694,"(0.0, 0.6103131175041199, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.340979,22566,0,0,,0,0,30.6744521706,-96.372598741,86.314157361,"(0.0, 0.6111811399459839, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.361047,22567,0,0,,0,0,30.6744521709,-96.3725987427,86.3120368141,"(0.0, 0.6120538115501404, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.381042,22568,0,0,,0,0,30.6744521848,-96.3725987855,86.3426529794,"(0.0, 0.6056002378463745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.401010,22569,0,0,,0,0,30.6744521849,-96.3725987884,86.3406144445,"(0.0, 0.606444776058197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.420935,22570,0,0,,0,0,30.674452185,-96.372598791,86.3385427027,"(0.0, 0.6072939038276672, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.441099,22571,0,0,,0,0,30.6744521854,-96.3725987939,86.3364587597,"(0.0, 0.6081477999687195, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.460932,22572,0,0,,0,0,30.6744521856,-96.3725987964,86.3343783587,"(0.0, 0.6090063452720642, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.480965,22573,0,0,,0,0,30.674452186,-96.3725987991,86.3322880857,"(0.0, 0.6098697185516357, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
2020/02/28/11:03:51.501077,22574,0,0,,0,0,30.6744521866,-96.3725988016,86.330200741,"(0.0, 0.6107378005981445, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0
