time,.data
2020/02/28/11:16:31.747957,0.0
2020/02/28/11:16:31.781291,0.0
2020/02/28/11:16:31.815696,0.0
2020/02/28/11:16:31.848839,0.0
2020/02/28/11:16:31.881824,0.0
2020/02/28/11:16:31.915607,0.0
2020/02/28/11:16:31.949201,0.0
2020/02/28/11:16:31.982143,0.0
2020/02/28/11:16:32.015822,0.0
2020/02/28/11:16:32.050399,0.0
2020/02/28/11:16:32.082822,0.0
2020/02/28/11:16:32.115558,0.0
2020/02/28/11:16:32.149161,0.0
2020/02/28/11:16:32.182277,0.0
2020/02/28/11:16:32.215716,0.0
2020/02/28/11:16:32.249560,0.0
2020/02/28/11:16:32.284036,0.0
2020/02/28/11:16:32.316914,0.0
2020/02/28/11:16:32.349226,0.0
2020/02/28/11:16:32.382609,0.0
2020/02/28/11:16:32.416806,0.0
2020/02/28/11:16:32.450590,0.0
2020/02/28/11:16:32.484120,0.0
2020/02/28/11:16:32.516733,0.0
2020/02/28/11:16:32.550356,0.0
2020/02/28/11:16:32.583678,0.0
2020/02/28/11:16:32.616773,0.0
2020/02/28/11:16:32.650580,0.0
2020/02/28/11:16:32.684134,0.0
2020/02/28/11:16:32.718461,0.0
2020/02/28/11:16:32.751241,0.0
2020/02/28/11:16:32.784923,0.0
2020/02/28/11:16:32.818236,0.0
2020/02/28/11:16:32.852318,0.0
2020/02/28/11:16:32.885821,0.0
2020/02/28/11:16:32.918810,0.0
2020/02/28/11:16:32.951586,0.0
2020/02/28/11:16:32.985768,0.0
2020/02/28/11:16:33.019031,0.0
2020/02/28/11:16:33.052743,0.0
2020/02/28/11:16:33.086494,0.0
2020/02/28/11:16:33.119910,0.0
2020/02/28/11:16:33.153259,0.0
2020/02/28/11:16:33.186532,0.0
2020/02/28/11:16:33.220143,0.0
2020/02/28/11:16:33.253656,0.0
2020/02/28/11:16:33.287429,0.0
2020/02/28/11:16:33.320250,0.0
2020/02/28/11:16:33.353711,0.0
2020/02/28/11:16:33.387881,0.0
2020/02/28/11:16:33.420895,0.0
2020/02/28/11:16:33.454282,0.0
2020/02/28/11:16:33.487123,0.0178816
2020/02/28/11:16:33.520909,0.0268224
2020/02/28/11:16:33.554043,0.0312928
2020/02/28/11:16:33.587069,0.022352
2020/02/28/11:16:33.621108,0.0089408
2020/02/28/11:16:33.653712,0.0044704
2020/02/28/11:16:33.687785,0.0044704
2020/02/28/11:16:33.721504,0.0134112
2020/02/28/11:16:33.754796,0.0134112
2020/02/28/11:16:33.788236,0.0089408
2020/02/28/11:16:33.821558,0.0089408
2020/02/28/11:16:33.854442,0.0089408
2020/02/28/11:16:33.888355,0.0089408
2020/02/28/11:16:33.921641,0.0178816
2020/02/28/11:16:33.954478,0.0178816
2020/02/28/11:16:33.987851,0.0178816
2020/02/28/11:16:34.021832,0.0134112
2020/02/28/11:16:34.054541,0.0178816
2020/02/28/11:16:34.087784,0.0312928
2020/02/28/11:16:34.121382,0.0312928
2020/02/28/11:16:34.154985,0.0312928
2020/02/28/11:16:34.188592,0.0312928
2020/02/28/11:16:34.221273,0.0402336
2020/02/28/11:16:34.254016,0.044704
2020/02/28/11:16:34.288281,0.0536448
2020/02/28/11:16:34.320995,0.0581152
2020/02/28/11:16:34.354486,0.0581152
2020/02/28/11:16:34.388577,0.0625856
2020/02/28/11:16:34.422371,0.0715264
2020/02/28/11:16:34.455701,0.0804672
2020/02/28/11:16:34.488518,0.089408
2020/02/28/11:16:34.521807,0.1072896
2020/02/28/11:16:34.555439,0.1162304
2020/02/28/11:16:34.588900,0.1251712
2020/02/28/11:16:34.621816,0.1207008
2020/02/28/11:16:34.655289,0.1251712
2020/02/28/11:16:34.689170,0.134112
2020/02/28/11:16:34.722431,0.1475232
2020/02/28/11:16:34.755535,0.156464
2020/02/28/11:16:34.789182,0.1832864
2020/02/28/11:16:34.822576,0.1877568
2020/02/28/11:16:34.856646,0.1922272
2020/02/28/11:16:34.889369,0.201168
2020/02/28/11:16:34.923150,0.22352
2020/02/28/11:16:34.956050,0.2369312
2020/02/28/11:16:34.990413,0.2592832
2020/02/28/11:16:35.022745,0.2726944
2020/02/28/11:16:35.056656,0.2771648
2020/02/28/11:16:35.090131,0.290576
2020/02/28/11:16:35.122721,0.312928
2020/02/28/11:16:35.157055,0.3218688
2020/02/28/11:16:35.189814,0.3442208
2020/02/28/11:16:35.223115,0.3665728
2020/02/28/11:16:35.256334,0.3755136
2020/02/28/11:16:35.290169,0.3933952
2020/02/28/11:16:35.324115,0.4112768
2020/02/28/11:16:35.356751,0.4202176
2020/02/28/11:16:35.389909,0.4380992
2020/02/28/11:16:35.423265,0.4604512
2020/02/28/11:16:35.456394,0.469392
2020/02/28/11:16:35.490115,0.5006848
2020/02/28/11:16:35.523388,0.5185664
2020/02/28/11:16:35.556818,0.5275072
2020/02/28/11:16:35.589759,0.536448
2020/02/28/11:16:35.623486,0.5588
2020/02/28/11:16:35.657156,0.5766816
2020/02/28/11:16:35.690620,0.5990336
2020/02/28/11:16:35.724112,0.6169152
2020/02/28/11:16:35.758002,0.625856
2020/02/28/11:16:35.790050,0.648208
2020/02/28/11:16:35.823917,0.6750304
2020/02/28/11:16:35.856739,0.6795008
2020/02/28/11:16:35.890787,0.7018528
2020/02/28/11:16:35.924474,0.7242048
2020/02/28/11:16:35.957785,0.7286752
2020/02/28/11:16:35.991343,0.7510272
2020/02/28/11:16:36.023846,0.7689088
2020/02/28/11:16:36.057454,0.7778496
2020/02/28/11:16:36.091608,0.804672
2020/02/28/11:16:36.125508,0.8091424
2020/02/28/11:16:36.158531,0.8136128
2020/02/28/11:16:36.192811,0.8404352
2020/02/28/11:16:36.226887,0.8627872
2020/02/28/11:16:36.259372,0.9030208
2020/02/28/11:16:36.292898,0.9074912
2020/02/28/11:16:36.325971,0.8896096
2020/02/28/11:16:36.358968,0.8806688
2020/02/28/11:16:36.393043,0.9074912
2020/02/28/11:16:36.426165,0.916432
2020/02/28/11:16:36.459556,0.9209024
2020/02/28/11:16:36.493436,0.938784
2020/02/28/11:16:36.526672,0.9879584
2020/02/28/11:16:36.559496,1.0013696
2020/02/28/11:16:36.593509,0.9879584
2020/02/28/11:16:36.626602,0.9700768
2020/02/28/11:16:36.660706,0.983488
2020/02/28/11:16:36.693582,1.0013696
2020/02/28/11:16:36.726956,0.9924288
2020/02/28/11:16:36.761224,0.983488
2020/02/28/11:16:36.794014,0.983488
2020/02/28/11:16:36.827571,0.9700768
2020/02/28/11:16:36.861238,0.9879584
2020/02/28/11:16:36.893679,1.0013696
2020/02/28/11:16:36.927388,1.0192512
2020/02/28/11:16:36.961018,1.00584
2020/02/28/11:16:36.994189,0.983488
2020/02/28/11:16:37.027757,0.9745472
2020/02/28/11:16:37.061640,0.9745472
2020/02/28/11:16:37.094743,0.9700768
2020/02/28/11:16:37.128011,0.9656064
2020/02/28/11:16:37.161657,0.9566656
2020/02/28/11:16:37.195425,0.9477248
2020/02/28/11:16:37.228453,0.9343136
2020/02/28/11:16:37.262457,0.9253728
2020/02/28/11:16:37.295869,0.9253728
2020/02/28/11:16:37.328631,0.9209024
2020/02/28/11:16:37.362514,0.9343136
2020/02/28/11:16:37.395983,0.9521952
2020/02/28/11:16:37.428659,0.9879584
2020/02/28/11:16:37.462495,1.00584
2020/02/28/11:16:37.495865,1.0013696
2020/02/28/11:16:37.530213,1.028192
2020/02/28/11:16:37.562537,1.050544
2020/02/28/11:16:37.596513,1.0684256
2020/02/28/11:16:37.629880,1.0550144
2020/02/28/11:16:37.663090,0.9298432
2020/02/28/11:16:37.696978,0.8359648
2020/02/28/11:16:37.730913,0.8359648
2020/02/28/11:16:37.764768,0.8672576
2020/02/28/11:16:37.798149,0.9030208
2020/02/28/11:16:37.830898,0.9119616
2020/02/28/11:16:37.864243,0.9477248
2020/02/28/11:16:37.897257,0.961136
2020/02/28/11:16:37.931175,0.9879584
2020/02/28/11:16:37.965014,1.0147808
2020/02/28/11:16:37.998290,1.0147808
2020/02/28/11:16:38.032068,0.9343136
2020/02/28/11:16:38.064897,0.8404352
2020/02/28/11:16:38.098745,0.8359648
2020/02/28/11:16:38.132027,0.8538464
2020/02/28/11:16:38.165137,0.8896096
2020/02/28/11:16:38.199467,0.9253728
2020/02/28/11:16:38.231908,0.9477248
2020/02/28/11:16:38.265209,0.983488
2020/02/28/11:16:38.298901,0.9879584
2020/02/28/11:16:38.332128,0.938784
2020/02/28/11:16:38.365233,0.8225536
2020/02/28/11:16:38.399840,0.8225536
2020/02/28/11:16:38.432571,0.8583168
2020/02/28/11:16:38.465962,0.9521952
2020/02/28/11:16:38.499471,0.9790176
2020/02/28/11:16:38.531924,0.9432544
2020/02/28/11:16:38.565904,0.8538464
2020/02/28/11:16:38.598795,0.8538464
2020/02/28/11:16:38.633343,0.8896096
2020/02/28/11:16:38.665842,0.9700768
2020/02/28/11:16:38.699488,0.9566656
2020/02/28/11:16:38.732884,0.9253728
2020/02/28/11:16:38.765624,0.871728
2020/02/28/11:16:38.799436,0.9119616
2020/02/28/11:16:38.833833,0.9566656
2020/02/28/11:16:38.866655,1.0192512
2020/02/28/11:16:38.900194,0.9790176
2020/02/28/11:16:38.933849,0.9477248
2020/02/28/11:16:38.967826,0.916432
2020/02/28/11:16:39.000944,0.983488
2020/02/28/11:16:39.034473,1.0237216
2020/02/28/11:16:39.068142,1.0550144
2020/02/28/11:16:39.101238,1.0192512
2020/02/28/11:16:39.135368,0.9968992
2020/02/28/11:16:39.168453,1.0147808
2020/02/28/11:16:39.202175,1.0773664
2020/02/28/11:16:39.235433,1.1086592
2020/02/28/11:16:39.268561,1.1086592
2020/02/28/11:16:39.302702,1.095248
2020/02/28/11:16:39.336089,1.1131296
2020/02/28/11:16:39.369251,1.162304
2020/02/28/11:16:39.402831,1.1444224
2020/02/28/11:16:39.435770,1.1354816
2020/02/28/11:16:39.469954,1.1533632
2020/02/28/11:16:39.503107,1.2159488
2020/02/28/11:16:39.536442,1.2427712
2020/02/28/11:16:39.569725,1.274064
2020/02/28/11:16:39.602477,1.2606528
2020/02/28/11:16:39.635800,1.251712
2020/02/28/11:16:39.670122,1.2695936
2020/02/28/11:16:39.702798,1.3098272
2020/02/28/11:16:39.736560,1.3277088
2020/02/28/11:16:39.769123,1.3366496
2020/02/28/11:16:39.803194,1.3321792
2020/02/28/11:16:39.836437,1.3366496
2020/02/28/11:16:39.870212,1.3768832
2020/02/28/11:16:39.903656,1.4260576
2020/02/28/11:16:39.939014,1.4349984
2020/02/28/11:16:39.970493,1.4394688
2020/02/28/11:16:40.004500,1.4484096
2020/02/28/11:16:40.038139,1.4618208
2020/02/28/11:16:40.072055,1.4931136
2020/02/28/11:16:40.105234,1.5109952
2020/02/28/11:16:40.137989,1.519936
2020/02/28/11:16:40.171924,1.497584
2020/02/28/11:16:40.205091,1.5378176
2020/02/28/11:16:40.238043,1.5378176
2020/02/28/11:16:40.271621,1.5601696
2020/02/28/11:16:40.304940,1.5914624
2020/02/28/11:16:40.338938,1.6004032
2020/02/28/11:16:40.373279,1.6004032
2020/02/28/11:16:40.406793,1.6138144
2020/02/28/11:16:40.439779,1.6182848
2020/02/28/11:16:40.473432,1.6451072
2020/02/28/11:16:40.506923,1.6674592
2020/02/28/11:16:40.540784,1.7032224
2020/02/28/11:16:40.573503,1.7076928
2020/02/28/11:16:40.607745,1.7166336
2020/02/28/11:16:40.640754,1.6764
2020/02/28/11:16:40.673702,1.6674592
2020/02/28/11:16:40.707073,1.7032224
2020/02/28/11:16:40.740744,1.7389856
2020/02/28/11:16:40.773463,1.7479264
2020/02/28/11:16:40.807376,1.7255744
2020/02/28/11:16:40.841119,1.7121632
2020/02/28/11:16:40.874405,1.7166336
2020/02/28/11:16:40.907142,1.7345152
2020/02/28/11:16:40.940978,1.7702784
2020/02/28/11:16:40.974283,1.7926304
2020/02/28/11:16:41.007887,1.765808
2020/02/28/11:16:41.041619,1.7613376
2020/02/28/11:16:41.073931,1.7702784
2020/02/28/11:16:41.107606,1.7971008
2020/02/28/11:16:41.141165,1.7926304
2020/02/28/11:16:41.174949,1.7836896
2020/02/28/11:16:41.208713,1.765808
2020/02/28/11:16:41.241399,1.765808
2020/02/28/11:16:41.275963,1.78816
2020/02/28/11:16:41.307956,1.8283936
2020/02/28/11:16:41.341767,1.7702784
2020/02/28/11:16:41.374973,1.743456
2020/02/28/11:16:41.408746,1.7568672
2020/02/28/11:16:41.441144,1.8239232
2020/02/28/11:16:41.476268,1.8507456
2020/02/28/11:16:41.508295,1.8418048
2020/02/28/11:16:41.541366,1.7836896
2020/02/28/11:16:41.575024,1.7568672
2020/02/28/11:16:41.608402,1.7613376
2020/02/28/11:16:41.642240,1.8239232
2020/02/28/11:16:41.675776,1.855216
2020/02/28/11:16:41.708583,1.8418048
2020/02/28/11:16:41.741977,1.8060416
2020/02/28/11:16:41.776632,1.7792192
2020/02/28/11:16:41.808760,1.7926304
2020/02/28/11:16:41.842300,1.8462752
2020/02/28/11:16:41.876103,1.8641568
2020/02/28/11:16:41.909892,1.8373344
2020/02/28/11:16:41.942678,1.8060416
2020/02/28/11:16:41.976192,1.7971008
2020/02/28/11:16:42.009742,1.8462752
2020/02/28/11:16:42.043192,1.8641568
2020/02/28/11:16:42.076367,1.855216
2020/02/28/11:16:42.109069,1.8149824
2020/02/28/11:16:42.142435,1.8373344
2020/02/28/11:16:42.176186,1.8418048
2020/02/28/11:16:42.210005,1.8865088
2020/02/28/11:16:42.243370,1.8820384
2020/02/28/11:16:42.276186,1.8596864
2020/02/28/11:16:42.309478,1.8641568
2020/02/28/11:16:42.343812,1.8865088
2020/02/28/11:16:42.376531,1.8865088
2020/02/28/11:16:42.410235,1.9178016
2020/02/28/11:16:42.443094,1.8909792
2020/02/28/11:16:42.476649,1.877568
2020/02/28/11:16:42.509274,1.8820384
2020/02/28/11:16:42.542660,1.922272
2020/02/28/11:16:42.577194,1.9356832
2020/02/28/11:16:42.610123,1.944624
2020/02/28/11:16:42.643626,1.9133312
2020/02/28/11:16:42.676826,1.9088608
2020/02/28/11:16:42.710361,1.9356832
2020/02/28/11:16:42.743922,1.9580352
2020/02/28/11:16:42.778517,1.9714464
2020/02/28/11:16:42.810755,1.966976
2020/02/28/11:16:42.844974,1.9401536
2020/02/28/11:16:42.878689,1.9535648
2020/02/28/11:16:42.911589,1.9848576
2020/02/28/11:16:42.944636,1.9982688
2020/02/28/11:16:42.979016,1.9803872
2020/02/28/11:16:43.011883,1.9714464
2020/02/28/11:16:43.045018,1.9759168
2020/02/28/11:16:43.078212,1.9803872
2020/02/28/11:16:43.112041,2.0206208
2020/02/28/11:16:43.144748,2.034032
2020/02/28/11:16:43.178049,2.034032
2020/02/28/11:16:43.212146,2.0295616
2020/02/28/11:16:43.246148,2.0429728
2020/02/28/11:16:43.279288,2.0608544
2020/02/28/11:16:43.312359,2.0653248
2020/02/28/11:16:43.345869,2.078736
2020/02/28/11:16:43.379454,2.0653248
2020/02/28/11:16:43.413220,2.0653248
2020/02/28/11:16:43.447661,2.0876768
2020/02/28/11:16:43.480524,2.0876768
2020/02/28/11:16:43.513738,2.0876768
2020/02/28/11:16:43.547265,2.101088
2020/02/28/11:16:43.580529,2.1144992
2020/02/28/11:16:43.613417,2.1055584
2020/02/28/11:16:43.647471,2.1323808
2020/02/28/11:16:43.680936,2.145792
2020/02/28/11:16:43.714286,2.1636736
2020/02/28/11:16:43.747451,2.145792
2020/02/28/11:16:43.781091,2.1547328
2020/02/28/11:16:43.814559,2.1860256
2020/02/28/11:16:43.847715,2.1815552
2020/02/28/11:16:43.882373,2.1994368
2020/02/28/11:16:43.915195,2.1949664
2020/02/28/11:16:43.948608,2.2307296
2020/02/28/11:16:43.981408,2.2307296
2020/02/28/11:16:44.015260,2.2307296
2020/02/28/11:16:44.047990,2.2307296
2020/02/28/11:16:44.081141,2.2307296
2020/02/28/11:16:44.115731,2.2307296
2020/02/28/11:16:44.148284,2.2664928
2020/02/28/11:16:44.181925,2.302256
2020/02/28/11:16:44.215111,2.302256
2020/02/28/11:16:44.248382,2.2664928
2020/02/28/11:16:44.281895,2.2664928
2020/02/28/11:16:44.316071,2.302256
2020/02/28/11:16:44.348840,2.302256
2020/02/28/11:16:44.381551,2.302256
2020/02/28/11:16:44.414881,2.3380192
2020/02/28/11:16:44.448615,2.3380192
2020/02/28/11:16:44.482681,2.3380192
2020/02/28/11:16:44.515626,2.3737824
2020/02/28/11:16:44.549568,2.3737824
2020/02/28/11:16:44.583031,2.3380192
2020/02/28/11:16:44.615746,2.3380192
2020/02/28/11:16:44.649231,2.3737824
2020/02/28/11:16:44.683377,2.414016
2020/02/28/11:16:44.716726,2.414016
2020/02/28/11:16:44.749976,2.302256
2020/02/28/11:16:44.784080,2.3737824
2020/02/28/11:16:44.817000,2.414016
2020/02/28/11:16:44.850467,2.414016
2020/02/28/11:16:44.883879,2.302256
2020/02/28/11:16:44.916842,2.302256
2020/02/28/11:16:44.950678,2.3380192
2020/02/28/11:16:44.984487,2.3737824
2020/02/28/11:16:45.017018,2.414016
2020/02/28/11:16:45.051180,2.4855424
2020/02/28/11:16:45.084012,2.414016
2020/02/28/11:16:45.117909,2.302256
2020/02/28/11:16:45.150860,2.2664928
2020/02/28/11:16:45.185134,2.2664928
2020/02/28/11:16:45.218989,2.2307296
2020/02/28/11:16:45.251108,2.2664928
2020/02/28/11:16:45.285182,2.302256
2020/02/28/11:16:45.318835,2.4497792
2020/02/28/11:16:45.351755,2.4855424
2020/02/28/11:16:45.385234,2.4497792
2020/02/28/11:16:45.419389,2.414016
2020/02/28/11:16:45.451398,2.4497792
2020/02/28/11:16:45.485755,2.414016
2020/02/28/11:16:45.518350,2.302256
2020/02/28/11:16:45.551471,2.2664928
2020/02/28/11:16:45.585556,2.2307296
2020/02/28/11:16:45.618034,2.2664928
2020/02/28/11:16:45.651875,2.2307296
2020/02/28/11:16:45.685474,2.1949664
2020/02/28/11:16:45.718902,2.2307296
2020/02/28/11:16:45.751959,2.302256
2020/02/28/11:16:45.785353,2.3737824
2020/02/28/11:16:45.818576,2.3737824
2020/02/28/11:16:45.853162,2.3737824
2020/02/28/11:16:45.885938,2.3737824
2020/02/28/11:16:45.918967,2.3380192
2020/02/28/11:16:45.952251,2.302256
2020/02/28/11:16:45.986176,2.302256
2020/02/28/11:16:46.019235,2.2664928
2020/02/28/11:16:46.052338,2.2664928
2020/02/28/11:16:46.086478,2.2307296
2020/02/28/11:16:46.119483,2.2307296
2020/02/28/11:16:46.152941,2.2307296
2020/02/28/11:16:46.187240,2.1949664
2020/02/28/11:16:46.220673,2.1949664
2020/02/28/11:16:46.253624,2.1949664
2020/02/28/11:16:46.287744,2.1547328
2020/02/28/11:16:46.322082,2.1547328
2020/02/28/11:16:46.354829,2.1547328
2020/02/28/11:16:46.387837,2.1547328
2020/02/28/11:16:46.421417,2.2307296
2020/02/28/11:16:46.455138,2.2307296
2020/02/28/11:16:46.487959,2.2664928
2020/02/28/11:16:46.522384,2.2664928
2020/02/28/11:16:46.554943,2.2307296
2020/02/28/11:16:46.588766,2.2307296
2020/02/28/11:16:46.622600,2.1949664
2020/02/28/11:16:46.655939,2.1949664
2020/02/28/11:16:46.689729,2.1949664
2020/02/28/11:16:46.722212,2.1547328
2020/02/28/11:16:46.756689,2.1547328
2020/02/28/11:16:46.789435,2.1189696
2020/02/28/11:16:46.822947,2.1189696
2020/02/28/11:16:46.855978,2.1189696
2020/02/28/11:16:46.888850,2.0832064
2020/02/28/11:16:46.922675,2.0832064
2020/02/28/11:16:46.955917,2.0832064
2020/02/28/11:16:46.989650,2.0832064
2020/02/28/11:16:47.022607,2.0832064
2020/02/28/11:16:47.056162,2.0832064
2020/02/28/11:16:47.090049,2.1547328
2020/02/28/11:16:47.123807,2.1547328
2020/02/28/11:16:47.156924,2.1547328
2020/02/28/11:16:47.190497,2.1189696
2020/02/28/11:16:47.223094,2.1189696
2020/02/28/11:16:47.256836,2.1189696
2020/02/28/11:16:47.290931,2.0832064
2020/02/28/11:16:47.323452,2.0832064
2020/02/28/11:16:47.357602,2.0474432
2020/02/28/11:16:47.391696,2.0474432
2020/02/28/11:16:47.423487,2.0474432
2020/02/28/11:16:47.457541,2.0474432
2020/02/28/11:16:47.490401,2.0474432
2020/02/28/11:16:47.523961,2.01168
2020/02/28/11:16:47.557703,2.01168
2020/02/28/11:16:47.591582,2.01168
2020/02/28/11:16:47.624115,2.01168
2020/02/28/11:16:47.657578,2.0474432
2020/02/28/11:16:47.691328,2.0832064
2020/02/28/11:16:47.724893,2.0832064
2020/02/28/11:16:47.758437,2.0474432
2020/02/28/11:16:47.792352,2.0474432
2020/02/28/11:16:47.825436,2.0474432
2020/02/28/11:16:47.858666,2.01168
2020/02/28/11:16:47.891969,2.01168
2020/02/28/11:16:47.925386,1.9714464
2020/02/28/11:16:47.958437,2.01168
2020/02/28/11:16:47.991412,1.9714464
2020/02/28/11:16:48.025251,1.9356832
2020/02/28/11:16:48.059758,1.9356832
2020/02/28/11:16:48.091753,1.9356832
2020/02/28/11:16:48.124846,1.9356832
2020/02/28/11:16:48.158797,1.9356832
2020/02/28/11:16:48.191792,1.9714464
2020/02/28/11:16:48.225324,2.01168
2020/02/28/11:16:48.259158,2.01168
2020/02/28/11:16:48.293331,1.9714464
2020/02/28/11:16:48.325706,1.9714464
2020/02/28/11:16:48.358865,1.9714464
2020/02/28/11:16:48.392048,1.9714464
2020/02/28/11:16:48.425367,1.9356832
2020/02/28/11:16:48.459255,1.9356832
2020/02/28/11:16:48.492432,1.9356832
2020/02/28/11:16:48.525895,1.89992
2020/02/28/11:16:48.558605,1.89992
2020/02/28/11:16:48.591920,1.89992
2020/02/28/11:16:48.626517,1.89992
2020/02/28/11:16:48.658815,1.89992
2020/02/28/11:16:48.693415,1.9356832
2020/02/28/11:16:48.727040,1.9356832
2020/02/28/11:16:48.758831,1.89992
2020/02/28/11:16:48.792164,1.89992
2020/02/28/11:16:48.826290,1.89992
2020/02/28/11:16:48.858888,1.89992
2020/02/28/11:16:48.893348,1.89992
2020/02/28/11:16:48.926334,1.8641568
2020/02/28/11:16:48.959231,1.8641568
2020/02/28/11:16:48.992904,1.8283936
2020/02/28/11:16:49.026450,1.8283936
2020/02/28/11:16:49.060037,1.8283936
2020/02/28/11:16:49.094283,1.8283936
2020/02/28/11:16:49.126888,1.832864
2020/02/28/11:16:49.160943,1.8641568
2020/02/28/11:16:49.194913,1.8686272
2020/02/28/11:16:49.227633,1.8641568
2020/02/28/11:16:49.261562,1.8507456
2020/02/28/11:16:49.295420,1.8418048
2020/02/28/11:16:49.328904,1.8283936
2020/02/28/11:16:49.363368,1.8194528
2020/02/28/11:16:49.396748,1.8149824
2020/02/28/11:16:49.428760,1.810512
2020/02/28/11:16:49.462774,1.78816
2020/02/28/11:16:49.495512,1.7792192
2020/02/28/11:16:49.528955,1.7747488
2020/02/28/11:16:49.562430,1.765808
2020/02/28/11:16:49.595691,1.7613376
2020/02/28/11:16:49.628827,1.7836896
2020/02/28/11:16:49.662100,1.7971008
2020/02/28/11:16:49.696056,1.7971008
2020/02/28/11:16:49.729625,1.7836896
2020/02/28/11:16:49.762866,1.7702784
2020/02/28/11:16:49.797024,1.765808
2020/02/28/11:16:49.831146,1.7523968
2020/02/28/11:16:49.863458,1.7389856
2020/02/28/11:16:49.896954,1.743456
2020/02/28/11:16:49.930924,1.7255744
2020/02/28/11:16:49.964286,1.721104
2020/02/28/11:16:49.998380,1.7166336
2020/02/28/11:16:50.031617,1.7076928
2020/02/28/11:16:50.064036,1.7032224
2020/02/28/11:16:50.097516,1.7121632
2020/02/28/11:16:50.130724,1.7166336
2020/02/28/11:16:50.164500,1.7121632
2020/02/28/11:16:50.197944,1.7032224
2020/02/28/11:16:50.231801,1.6942816
2020/02/28/11:16:50.264959,1.6898112
2020/02/28/11:16:50.297799,1.6942816
2020/02/28/11:16:50.331007,1.6764
2020/02/28/11:16:50.365054,1.6629888
2020/02/28/11:16:50.397991,1.6585184
2020/02/28/11:16:50.431445,1.6495776
2020/02/28/11:16:50.466318,1.6406368
2020/02/28/11:16:50.498233,1.631696
2020/02/28/11:16:50.531797,1.6272256
2020/02/28/11:16:50.566363,1.6227552
2020/02/28/11:16:50.599110,1.6138144
2020/02/28/11:16:50.632498,1.609344
2020/02/28/11:16:50.665490,1.6004032
2020/02/28/11:16:50.699645,1.586992
2020/02/28/11:16:50.732256,1.5735808
2020/02/28/11:16:50.765376,1.5512288
2020/02/28/11:16:50.799330,1.5467584
2020/02/28/11:16:50.832879,1.5333472
2020/02/28/11:16:50.865471,1.5333472
2020/02/28/11:16:50.900023,1.5244064
2020/02/28/11:16:50.932405,1.5020544
2020/02/28/11:16:50.966341,1.475232
2020/02/28/11:16:50.999417,1.45288
2020/02/28/11:16:51.032832,1.4394688
2020/02/28/11:16:51.066256,1.430528
2020/02/28/11:16:51.099536,1.408176
2020/02/28/11:16:51.134507,1.4037056
2020/02/28/11:16:51.166488,1.3724128
2020/02/28/11:16:51.200409,1.3455904
2020/02/28/11:16:51.233370,1.3366496
2020/02/28/11:16:51.267103,1.3232384
2020/02/28/11:16:51.300656,1.3008864
2020/02/28/11:16:51.334818,1.2919456
2020/02/28/11:16:51.368064,1.2561824
2020/02/28/11:16:51.400974,1.22936
2020/02/28/11:16:51.434430,1.2159488
2020/02/28/11:16:51.467088,1.1801856
2020/02/28/11:16:51.500522,1.1667744
2020/02/28/11:16:51.534481,1.162304
2020/02/28/11:16:51.568191,1.1310112
2020/02/28/11:16:51.601610,1.1041888
2020/02/28/11:16:51.635109,1.095248
2020/02/28/11:16:51.668326,1.0818368
2020/02/28/11:16:51.702044,1.0818368
2020/02/28/11:16:51.734860,1.1265408
2020/02/28/11:16:51.769040,1.1533632
2020/02/28/11:16:51.802639,1.1310112
2020/02/28/11:16:51.835681,1.1131296
2020/02/28/11:16:51.868642,1.0997184
2020/02/28/11:16:51.901560,1.0773664
2020/02/28/11:16:51.935353,1.0684256
2020/02/28/11:16:51.968456,1.050544
2020/02/28/11:16:52.002995,1.028192
2020/02/28/11:16:52.035592,1.00584
2020/02/28/11:16:52.069355,0.9745472
2020/02/28/11:16:52.102719,0.9566656
2020/02/28/11:16:52.135504,0.9432544
2020/02/28/11:16:52.169386,0.9343136
2020/02/28/11:16:52.202392,0.9119616
2020/02/28/11:16:52.236532,0.9119616
2020/02/28/11:16:52.269620,0.9030208
2020/02/28/11:16:52.303188,0.8985504
2020/02/28/11:16:52.336375,0.9074912
2020/02/28/11:16:52.369666,0.9566656
2020/02/28/11:16:52.403598,0.9924288
2020/02/28/11:16:52.438011,0.983488
2020/02/28/11:16:52.470051,0.983488
2020/02/28/11:16:52.503412,0.9700768
2020/02/28/11:16:52.537114,0.961136
2020/02/28/11:16:52.570348,0.9566656
2020/02/28/11:16:52.603620,0.9432544
2020/02/28/11:16:52.637424,0.9343136
2020/02/28/11:16:52.672497,0.9253728
2020/02/28/11:16:52.704702,0.916432
2020/02/28/11:16:52.737306,0.8985504
2020/02/28/11:16:52.771205,0.8896096
2020/02/28/11:16:52.803961,0.871728
2020/02/28/11:16:52.837728,0.8583168
2020/02/28/11:16:52.871716,0.849376
2020/02/28/11:16:52.904947,0.8404352
2020/02/28/11:16:52.938285,0.8314944
2020/02/28/11:16:52.970939,0.827024
2020/02/28/11:16:53.004417,0.8180832
2020/02/28/11:16:53.037657,0.8091424
2020/02/28/11:16:53.071669,0.8091424
2020/02/28/11:16:53.105221,0.8002016
2020/02/28/11:16:53.138571,0.7867904
2020/02/28/11:16:53.171354,0.78232
2020/02/28/11:16:53.204915,0.7554976
2020/02/28/11:16:53.238119,0.737616
2020/02/28/11:16:53.271394,0.7420864
2020/02/28/11:16:53.305547,0.7733792
